Unnamed: 0,raw_data,date,price,percent,district,small_district
4,"2020年07月房价
35101元/㎡
7.73%↑
龙岗
kuiyongw",2020年07月房价,35101元/㎡,7.73%↑,龙岗,kuiyongw
5,"2020年06月房价
32582元/㎡
6.51%↓
龙岗
kuiyongw",2020年06月房价,32582元/㎡,6.51%↓,龙岗,kuiyongw
6,"2020年05月房价
34852元/㎡
3.38%↓
龙岗
kuiyongw",2020年05月房价,34852元/㎡,3.38%↓,龙岗,kuiyongw
7,"2020年04月房价
36071元/㎡
9.43%↑
龙岗
kuiyongw",2020年04月房价,36071元/㎡,9.43%↑,龙岗,kuiyongw
8,"2020年03月房价
32963元/㎡
7.34%↑
龙岗
kuiyongw",2020年03月房价,32963元/㎡,7.34%↑,龙岗,kuiyongw
9,"2020年02月房价
30711元/㎡
2.53%↑
龙岗
kuiyongw",2020年02月房价,30711元/㎡,2.53%↑,龙岗,kuiyongw
10,"2020年01月房价
29953元/㎡
4.56%↓
龙岗
kuiyongw",2020年01月房价,29953元/㎡,4.56%↓,龙岗,kuiyongw
0,"2020年11月房价
27352元/㎡
0.25%↑
宝安中心
songgang",2020年11月房价,27352元/㎡,0.25%↑,宝安中心,songgang
1,"2020年10月房价
27285元/㎡
0.28%↑
宝安中心
songgang",2020年10月房价,27285元/㎡,0.28%↑,宝安中心,songgang
2,"2020年09月房价
27210元/㎡
9.68%↓
宝安中心
songgang",2020年09月房价,27210元/㎡,9.68%↓,宝安中心,songgang
3,"2020年08月房价
30126元/㎡
4.23%↓
宝安中心
songgang",2020年08月房价,30126元/㎡,4.23%↓,宝安中心,songgang
4,"2020年07月房价
31458元/㎡
8.07%↓
宝安中心
songgang",2020年07月房价,31458元/㎡,8.07%↓,宝安中心,songgang
5,"2020年06月房价
34219元/㎡
5.77%↑
宝安中心
songgang",2020年06月房价,34219元/㎡,5.77%↑,宝安中心,songgang
6,"2020年05月房价
32354元/㎡
9.68%↓
宝安中心
songgang",2020年05月房价,32354元/㎡,9.68%↓,宝安中心,songgang
7,"2020年04月房价
35821元/㎡
8.19%↑
宝安中心
songgang",2020年04月房价,35821元/㎡,8.19%↑,宝安中心,songgang
8,"2020年03月房价
33109元/㎡
9.96%↑
宝安中心
songgang",2020年03月房价,33109元/㎡,9.96%↑,宝安中心,songgang
9,"2020年02月房价
30110元/㎡
0.32%↑
宝安中心
songgang",2020年02月房价,30110元/㎡,0.32%↑,宝安中心,songgang
10,"2020年01月房价
30015元/㎡
0.23%↑
宝安中心
songgang",2020年01月房价,30015元/㎡,0.23%↑,宝安中心,songgang
0,"2014年12月房价
29316元/㎡
1.49%↑
南山
xili",2014年12月房价,29316元/㎡,1.49%↑,南山,xili
1,"2014年11月房价
28885元/㎡
0.63%↓
南山
xili",2014年11月房价,28885元/㎡,0.63%↓,南山,xili
2,"2014年10月房价
29067元/㎡
1.27%↓
南山
xili",2014年10月房价,29067元/㎡,1.27%↓,南山,xili
3,"2014年09月房价
29442元/㎡
2.97%↑
南山
xili",2014年09月房价,29442元/㎡,2.97%↑,南山,xili
4,"2014年08月房价
28592元/㎡
2.95%↓
南山
xili",2014年08月房价,28592元/㎡,2.95%↓,南山,xili
5,"2014年07月房价
29461元/㎡
2.37%↑
南山
xili",2014年07月房价,29461元/㎡,2.37%↑,南山,xili
6,"2014年06月房价
28778元/㎡
1.25%↑
南山
xili",2014年06月房价,28778元/㎡,1.25%↑,南山,xili
7,"2014年05月房价
28424元/㎡
0.3%↓
南山
xili",2014年05月房价,28424元/㎡,0.3%↓,南山,xili
8,"2014年04月房价
28509元/㎡
1.34%↓
南山
xili",2014年04月房价,28509元/㎡,1.34%↓,南山,xili
9,"2014年03月房价
28896元/㎡
1.4%↑
南山
xili",2014年03月房价,28896元/㎡,1.4%↑,南山,xili
10,"2014年02月房价
28496元/㎡
5.12%↑
南山
xili",2014年02月房价,28496元/㎡,5.12%↑,南山,xili
11,"2014年01月房价
27108元/㎡
1.01%↑
南山
xili",2014年01月房价,27108元/㎡,1.01%↑,南山,xili
0,"2020年11月房价
18823元/㎡
0.69%↑
龙华
qinghu",2020年11月房价,18823元/㎡,0.69%↑,龙华,qinghu
1,"2020年10月房价
18694元/㎡
0.06%↑
龙华
qinghu",2020年10月房价,18694元/㎡,0.06%↑,龙华,qinghu
2,"2020年09月房价
18684元/㎡
1.99%↓
龙华
qinghu",2020年09月房价,18684元/㎡,1.99%↓,龙华,qinghu
3,"2020年08月房价
19064元/㎡
0.85%↑
龙华
qinghu",2020年08月房价,19064元/㎡,0.85%↑,龙华,qinghu
4,"2020年07月房价
18903元/㎡
0.68%↑
龙华
qinghu",2020年07月房价,18903元/㎡,0.68%↑,龙华,qinghu
5,"2020年06月房价
18775元/㎡
0.91%↑
龙华
qinghu",2020年06月房价,18775元/㎡,0.91%↑,龙华,qinghu
6,"2020年05月房价
18606元/㎡
6.27%↓
龙华
qinghu",2020年05月房价,18606元/㎡,6.27%↓,龙华,qinghu
7,"2020年04月房价
19851元/㎡
1.58%↓
龙华
qinghu",2020年04月房价,19851元/㎡,1.58%↓,龙华,qinghu
8,"2020年03月房价
20170元/㎡
1.84%↑
龙华
qinghu",2020年03月房价,20170元/㎡,1.84%↑,龙华,qinghu
9,"2020年02月房价
19806元/㎡
0.32%↑
龙华
qinghu",2020年02月房价,19806元/㎡,0.32%↑,龙华,qinghu
10,"2020年01月房价
19744元/㎡
7.29%↑
龙华
qinghu",2020年01月房价,19744元/㎡,7.29%↑,龙华,qinghu
0,"2020年11月房价
69642元/㎡
0.25%↑
福田
shangbu",2020年11月房价,69642元/㎡,0.25%↑,福田,shangbu
1,"2020年10月房价
69470元/㎡
0.04%↓
福田
shangbu",2020年10月房价,69470元/㎡,0.04%↓,福田,shangbu
2,"2020年09月房价
69498元/㎡
1.44%↑
福田
shangbu",2020年09月房价,69498元/㎡,1.44%↑,福田,shangbu
3,"2020年08月房价
68515元/㎡
5.23%↑
福田
shangbu",2020年08月房价,68515元/㎡,5.23%↑,福田,shangbu
4,"2020年07月房价
65111元/㎡
5.24%↑
福田
shangbu",2020年07月房价,65111元/㎡,5.24%↑,福田,shangbu
5,"2020年06月房价
61867元/㎡
0.81%↑
福田
shangbu",2020年06月房价,61867元/㎡,0.81%↑,福田,shangbu
6,"2020年05月房价
61370元/㎡
0.51%↑
福田
shangbu",2020年05月房价,61370元/㎡,0.51%↑,福田,shangbu
7,"2020年04月房价
61059元/㎡
1.76%↑
福田
shangbu",2020年04月房价,61059元/㎡,1.76%↑,福田,shangbu
8,"2020年03月房价
60001元/㎡
0.53%↓
福田
shangbu",2020年03月房价,60001元/㎡,0.53%↓,福田,shangbu
9,"2020年02月房价
60322元/㎡
2.63%↑
福田
shangbu",2020年02月房价,60322元/㎡,2.63%↑,福田,shangbu
10,"2020年01月房价
58779元/㎡
2.59%↑
福田
shangbu",2020年01月房价,58779元/㎡,2.59%↑,福田,shangbu
0,"2013年12月房价
32687元/㎡
1.91%↑
福田
chegongmiao",2013年12月房价,32687元/㎡,1.91%↑,福田,chegongmiao
1,"2013年11月房价
32074元/㎡
0.6%↓
福田
chegongmiao",2013年11月房价,32074元/㎡,0.6%↓,福田,chegongmiao
2,"2013年10月房价
32269元/㎡
4.57%↑
福田
chegongmiao",2013年10月房价,32269元/㎡,4.57%↑,福田,chegongmiao
3,"2013年09月房价
30860元/㎡
5.21%↑
福田
chegongmiao",2013年09月房价,30860元/㎡,5.21%↑,福田,chegongmiao
4,"2013年08月房价
29332元/㎡
2.37%↑
福田
chegongmiao",2013年08月房价,29332元/㎡,2.37%↑,福田,chegongmiao
5,"2013年07月房价
28653元/㎡
4.19%↑
福田
chegongmiao",2013年07月房价,28653元/㎡,4.19%↑,福田,chegongmiao
6,"2013年06月房价
27500元/㎡
3.45%↑
福田
chegongmiao",2013年06月房价,27500元/㎡,3.45%↑,福田,chegongmiao
7,"2013年05月房价
26584元/㎡
0.68%↓
福田
chegongmiao",2013年05月房价,26584元/㎡,0.68%↓,福田,chegongmiao
8,"2013年04月房价
26765元/㎡
5.27%↓
福田
chegongmiao",2013年04月房价,26765元/㎡,5.27%↓,福田,chegongmiao
9,"2013年03月房价
28254元/㎡
5.67%↑
福田
chegongmiao",2013年03月房价,28254元/㎡,5.67%↑,福田,chegongmiao
10,"2013年02月房价
26737元/㎡
3.97%↑
福田
chegongmiao",2013年02月房价,26737元/㎡,3.97%↑,福田,chegongmiao
11,"2013年01月房价
25715元/㎡
0.13%↓
福田
chegongmiao",2013年01月房价,25715元/㎡,0.13%↓,福田,chegongmiao
0,"2012年12月房价
18691元/㎡
3.73%↑
福田
bagualing",2012年12月房价,18691元/㎡,3.73%↑,福田,bagualing
1,"2012年11月房价
18019元/㎡
2.11%↑
福田
bagualing",2012年11月房价,18019元/㎡,2.11%↑,福田,bagualing
2,"2012年10月房价
17647元/㎡
0.23%↑
福田
bagualing",2012年10月房价,17647元/㎡,0.23%↑,福田,bagualing
3,"2012年09月房价
17606元/㎡
3.56%↑
福田
bagualing",2012年09月房价,17606元/㎡,3.56%↑,福田,bagualing
4,"2012年08月房价
17000元/㎡
0.66%↓
福田
bagualing",2012年08月房价,17000元/㎡,0.66%↓,福田,bagualing
5,"2012年07月房价
17113元/㎡
2.14%↓
福田
bagualing",2012年07月房价,17113元/㎡,2.14%↓,福田,bagualing
6,"2012年06月房价
17487元/㎡
0.42%↓
福田
bagualing",2012年06月房价,17487元/㎡,0.42%↓,福田,bagualing
7,"2012年05月房价
17560元/㎡
0.06%↑
福田
bagualing",2012年05月房价,17560元/㎡,0.06%↑,福田,bagualing
8,"2012年04月房价
17549元/㎡
0.64%↓
福田
bagualing",2012年04月房价,17549元/㎡,0.64%↓,福田,bagualing
9,"2012年03月房价
17662元/㎡
2.31%↓
福田
bagualing",2012年03月房价,17662元/㎡,2.31%↓,福田,bagualing
10,"2012年02月房价
18080元/㎡
3.14%↓
福田
bagualing",2012年02月房价,18080元/㎡,3.14%↓,福田,bagualing
11,"2012年01月房价
18666元/㎡
--
福田
bagualing",2012年01月房价,18666元/㎡,--,福田,bagualing
0,"2019年12月房价
30289元/㎡
1.18%↑
宝安中心
fuyong",2019年12月房价,30289元/㎡,1.18%↑,宝安中心,fuyong
1,"2019年11月房价
29937元/㎡
1.93%↑
宝安中心
fuyong",2019年11月房价,29937元/㎡,1.93%↑,宝安中心,fuyong
2,"2019年10月房价
29370元/㎡
3.13%↓
宝安中心
fuyong",2019年10月房价,29370元/㎡,3.13%↓,宝安中心,fuyong
3,"2019年09月房价
30320元/㎡
1.63%↓
宝安中心
fuyong",2019年09月房价,30320元/㎡,1.63%↓,宝安中心,fuyong
4,"2019年08月房价
30823元/㎡
1.23%↑
宝安中心
fuyong",2019年08月房价,30823元/㎡,1.23%↑,宝安中心,fuyong
5,"2019年07月房价
30448元/㎡
0.59%↑
宝安中心
fuyong",2019年07月房价,30448元/㎡,0.59%↑,宝安中心,fuyong
6,"2019年06月房价
30269元/㎡
1.74%↓
宝安中心
fuyong",2019年06月房价,30269元/㎡,1.74%↓,宝安中心,fuyong
7,"2019年05月房价
30806元/㎡
6.68%↓
宝安中心
fuyong",2019年05月房价,30806元/㎡,6.68%↓,宝安中心,fuyong
8,"2019年04月房价
33011元/㎡
4.12%↓
宝安中心
fuyong",2019年04月房价,33011元/㎡,4.12%↓,宝安中心,fuyong
9,"2019年03月房价
34431元/㎡
3.62%↓
宝安中心
fuyong",2019年03月房价,34431元/㎡,3.62%↓,宝安中心,fuyong
10,"2019年02月房价
35725元/㎡
9.88%↑
宝安中心
fuyong",2019年02月房价,35725元/㎡,9.88%↑,宝安中心,fuyong
11,"2019年01月房价
32514元/㎡
2.98%↑
宝安中心
fuyong",2019年01月房价,32514元/㎡,2.98%↑,宝安中心,fuyong
0,"2018年12月房价
38949元/㎡
0.34%↓
龙岗
dayun",2018年12月房价,38949元/㎡,0.34%↓,龙岗,dayun
1,"2018年11月房价
39081元/㎡
0.17%↓
龙岗
dayun",2018年11月房价,39081元/㎡,0.17%↓,龙岗,dayun
2,"2018年10月房价
39148元/㎡
0.98%↓
龙岗
dayun",2018年10月房价,39148元/㎡,0.98%↓,龙岗,dayun
3,"2018年09月房价
39538元/㎡
1.14%↓
龙岗
dayun",2018年09月房价,39538元/㎡,1.14%↓,龙岗,dayun
4,"2018年08月房价
39996元/㎡
0.82%↓
龙岗
dayun",2018年08月房价,39996元/㎡,0.82%↓,龙岗,dayun
5,"2018年07月房价
40328元/㎡
0.5%↑
龙岗
dayun",2018年07月房价,40328元/㎡,0.5%↑,龙岗,dayun
6,"2018年06月房价
40125元/㎡
2.16%↑
龙岗
dayun",2018年06月房价,40125元/㎡,2.16%↑,龙岗,dayun
7,"2018年05月房价
39279元/㎡
0.16%↓
龙岗
dayun",2018年05月房价,39279元/㎡,0.16%↓,龙岗,dayun
8,"2018年04月房价
39343元/㎡
1.8%↓
龙岗
dayun",2018年04月房价,39343元/㎡,1.8%↓,龙岗,dayun
9,"2018年03月房价
40065元/㎡
12.64%↓
龙岗
dayun",2018年03月房价,40065元/㎡,12.64%↓,龙岗,dayun
10,"2018年02月房价
45862元/㎡
7.12%↑
龙岗
dayun",2018年02月房价,45862元/㎡,7.12%↑,龙岗,dayun
11,"2018年01月房价
42812元/㎡
8.08%↑
龙岗
dayun",2018年01月房价,42812元/㎡,8.08%↑,龙岗,dayun
0,"2014年12月房价
22691元/㎡
1.24%↑
罗湖
renminnan",2014年12月房价,22691元/㎡,1.24%↑,罗湖,renminnan
1,"2014年11月房价
22413元/㎡
2.25%↓
罗湖
renminnan",2014年11月房价,22413元/㎡,2.25%↓,罗湖,renminnan
2,"2014年10月房价
22928元/㎡
2.93%↓
罗湖
renminnan",2014年10月房价,22928元/㎡,2.93%↓,罗湖,renminnan
3,"2014年09月房价
23621元/㎡
1.11%↓
罗湖
renminnan",2014年09月房价,23621元/㎡,1.11%↓,罗湖,renminnan
4,"2014年08月房价
23885元/㎡
4.31%↑
罗湖
renminnan",2014年08月房价,23885元/㎡,4.31%↑,罗湖,renminnan
5,"2014年07月房价
22897元/㎡
2.37%↑
罗湖
renminnan",2014年07月房价,22897元/㎡,2.37%↑,罗湖,renminnan
6,"2014年06月房价
22366元/㎡
1.07%↑
罗湖
renminnan",2014年06月房价,22366元/㎡,1.07%↑,罗湖,renminnan
7,"2014年05月房价
22129元/㎡
2.1%↑
罗湖
renminnan",2014年05月房价,22129元/㎡,2.1%↑,罗湖,renminnan
8,"2014年04月房价
21674元/㎡
1.45%↓
罗湖
renminnan",2014年04月房价,21674元/㎡,1.45%↓,罗湖,renminnan
9,"2014年03月房价
21992元/㎡
0.66%↑
罗湖
renminnan",2014年03月房价,21992元/㎡,0.66%↑,罗湖,renminnan
10,"2014年02月房价
21848元/㎡
1.47%↑
罗湖
renminnan",2014年02月房价,21848元/㎡,1.47%↑,罗湖,renminnan
11,"2014年01月房价
21531元/㎡
3.64%↑
罗湖
renminnan",2014年01月房价,21531元/㎡,3.64%↑,罗湖,renminnan
0,"2011年12月房价
15760元/㎡
2.34%↓
罗湖
sungang",2011年12月房价,15760元/㎡,2.34%↓,罗湖,sungang
1,"2011年11月房价
16137元/㎡
1.45%↓
罗湖
sungang",2011年11月房价,16137元/㎡,1.45%↓,罗湖,sungang
2,"2011年10月房价
16375元/㎡
1.29%↓
罗湖
sungang",2011年10月房价,16375元/㎡,1.29%↓,罗湖,sungang
3,"2011年09月房价
16589元/㎡
1.44%↓
罗湖
sungang",2011年09月房价,16589元/㎡,1.44%↓,罗湖,sungang
4,"2011年08月房价
16831元/㎡
0.97%↓
罗湖
sungang",2011年08月房价,16831元/㎡,0.97%↓,罗湖,sungang
5,"2011年07月房价
16996元/㎡
1.35%↑
罗湖
sungang",2011年07月房价,16996元/㎡,1.35%↑,罗湖,sungang
6,"2011年06月房价
16770元/㎡
3.2%↑
罗湖
sungang",2011年06月房价,16770元/㎡,3.2%↑,罗湖,sungang
7,"2011年05月房价
16250元/㎡
1.09%↓
罗湖
sungang",2011年05月房价,16250元/㎡,1.09%↓,罗湖,sungang
8,"2011年04月房价
16429元/㎡
0.84%↓
罗湖
sungang",2011年04月房价,16429元/㎡,0.84%↓,罗湖,sungang
9,"2011年03月房价
16569元/㎡
1.64%↑
罗湖
sungang",2011年03月房价,16569元/㎡,1.64%↑,罗湖,sungang
10,"2011年02月房价
16301元/㎡
9.52%↑
罗湖
sungang",2011年02月房价,16301元/㎡,9.52%↑,罗湖,sungang
11,"2011年01月房价
14884元/㎡
1.89%↑
罗湖
sungang",2011年01月房价,14884元/㎡,1.89%↑,罗湖,sungang
0,"2018年12月房价
72095元/㎡
0.19%↓
福田
shangxiasha",2018年12月房价,72095元/㎡,0.19%↓,福田,shangxiasha
1,"2018年11月房价
72235元/㎡
2.97%↑
福田
shangxiasha",2018年11月房价,72235元/㎡,2.97%↑,福田,shangxiasha
2,"2018年10月房价
70151元/㎡
3.27%↑
福田
shangxiasha",2018年10月房价,70151元/㎡,3.27%↑,福田,shangxiasha
3,"2018年09月房价
67928元/㎡
5.91%↑
福田
shangxiasha",2018年09月房价,67928元/㎡,5.91%↑,福田,shangxiasha
4,"2018年08月房价
64140元/㎡
8.05%↑
福田
shangxiasha",2018年08月房价,64140元/㎡,8.05%↑,福田,shangxiasha
5,"2018年07月房价
59364元/㎡
2.03%↑
福田
shangxiasha",2018年07月房价,59364元/㎡,2.03%↑,福田,shangxiasha
6,"2018年06月房价
58186元/㎡
2.15%↑
福田
shangxiasha",2018年06月房价,58186元/㎡,2.15%↑,福田,shangxiasha
7,"2018年05月房价
56961元/㎡
1.77%↓
福田
shangxiasha",2018年05月房价,56961元/㎡,1.77%↓,福田,shangxiasha
8,"2018年04月房价
57990元/㎡
3.32%↓
福田
shangxiasha",2018年04月房价,57990元/㎡,3.32%↓,福田,shangxiasha
9,"2018年03月房价
59981元/㎡
12.56%↓
福田
shangxiasha",2018年03月房价,59981元/㎡,12.56%↓,福田,shangxiasha
10,"2018年02月房价
68596元/㎡
8.04%↑
福田
shangxiasha",2018年02月房价,68596元/㎡,8.04%↑,福田,shangxiasha
11,"2018年01月房价
63494元/㎡
7.01%↑
福田
shangxiasha",2018年01月房价,63494元/㎡,7.01%↑,福田,shangxiasha
0,"2012年12月房价
25642元/㎡
0.45%↑
福田
jingtian",2012年12月房价,25642元/㎡,0.45%↑,福田,jingtian
1,"2012年11月房价
25527元/㎡
0.57%↑
福田
jingtian",2012年11月房价,25527元/㎡,0.57%↑,福田,jingtian
2,"2012年10月房价
25382元/㎡
1.06%↑
福田
jingtian",2012年10月房价,25382元/㎡,1.06%↑,福田,jingtian
3,"2012年09月房价
25116元/㎡
1.25%↑
福田
jingtian",2012年09月房价,25116元/㎡,1.25%↑,福田,jingtian
4,"2012年08月房价
24806元/㎡
1.01%↑
福田
jingtian",2012年08月房价,24806元/㎡,1.01%↑,福田,jingtian
5,"2012年07月房价
24558元/㎡
1.53%↑
福田
jingtian",2012年07月房价,24558元/㎡,1.53%↑,福田,jingtian
6,"2012年06月房价
24189元/㎡
1.24%↑
福田
jingtian",2012年06月房价,24189元/㎡,1.24%↑,福田,jingtian
7,"2012年05月房价
23893元/㎡
0.28%↓
福田
jingtian",2012年05月房价,23893元/㎡,0.28%↓,福田,jingtian
8,"2012年04月房价
23959元/㎡
1.47%↑
福田
jingtian",2012年04月房价,23959元/㎡,1.47%↑,福田,jingtian
9,"2012年03月房价
23612元/㎡
3.83%↑
福田
jingtian",2012年03月房价,23612元/㎡,3.83%↑,福田,jingtian
10,"2012年02月房价
22740元/㎡
1.07%↓
福田
jingtian",2012年02月房价,22740元/㎡,1.07%↓,福田,jingtian
11,"2012年01月房价
22987元/㎡
--
福田
jingtian",2012年01月房价,22987元/㎡,--,福田,jingtian
0,"2018年12月房价
14348元/㎡
1.04%↑
宝安中心
shiyan",2018年12月房价,14348元/㎡,1.04%↑,宝安中心,shiyan
1,"2018年11月房价
14200元/㎡
2.35%↓
宝安中心
shiyan",2018年11月房价,14200元/㎡,2.35%↓,宝安中心,shiyan
2,"2018年10月房价
14542元/㎡
0.3%↓
宝安中心
shiyan",2018年10月房价,14542元/㎡,0.3%↓,宝安中心,shiyan
3,"2018年09月房价
14586元/㎡
1.51%↓
宝安中心
shiyan",2018年09月房价,14586元/㎡,1.51%↓,宝安中心,shiyan
4,"2018年08月房价
14809元/㎡
2.01%↑
宝安中心
shiyan",2018年08月房价,14809元/㎡,2.01%↑,宝安中心,shiyan
5,"2018年07月房价
14517元/㎡
1.73%↑
宝安中心
shiyan",2018年07月房价,14517元/㎡,1.73%↑,宝安中心,shiyan
6,"2018年06月房价
14270元/㎡
12.78%↑
宝安中心
shiyan",2018年06月房价,14270元/㎡,12.78%↑,宝安中心,shiyan
7,"2018年05月房价
12653元/㎡
5.47%↓
宝安中心
shiyan",2018年05月房价,12653元/㎡,5.47%↓,宝安中心,shiyan
8,"2018年04月房价
13384元/㎡
7.11%↑
宝安中心
shiyan",2018年04月房价,13384元/㎡,7.11%↑,宝安中心,shiyan
9,"2018年03月房价
12496元/㎡
3.82%↓
宝安中心
shiyan",2018年03月房价,12496元/㎡,3.82%↓,宝安中心,shiyan
10,"2018年02月房价
12992元/㎡
7.72%↑
宝安中心
shiyan",2018年02月房价,12992元/㎡,7.72%↑,宝安中心,shiyan
11,"2018年01月房价
12061元/㎡
12.83%↑
宝安中心
shiyan",2018年01月房价,12061元/㎡,12.83%↑,宝安中心,shiyan
0,"2015年12月房价
75329元/㎡
1%↑
福田
xiangmihu",2015年12月房价,75329元/㎡,1%↑,福田,xiangmihu
1,"2015年11月房价
74312元/㎡
1%↓
福田
xiangmihu",2015年11月房价,74312元/㎡,1%↓,福田,xiangmihu
2,"2015年10月房价
74775元/㎡
--
福田
xiangmihu",2015年10月房价,74775元/㎡,--,福田,xiangmihu
3,"2015年09月房价
74442元/㎡
1%↑
福田
xiangmihu",2015年09月房价,74442元/㎡,1%↑,福田,xiangmihu
4,"2015年08月房价
73342元/㎡
1%↑
福田
xiangmihu",2015年08月房价,73342元/㎡,1%↑,福田,xiangmihu
5,"2015年07月房价
72558元/㎡
9%↑
福田
xiangmihu",2015年07月房价,72558元/㎡,9%↑,福田,xiangmihu
6,"2015年06月房价
66414元/㎡
12%↑
福田
xiangmihu",2015年06月房价,66414元/㎡,12%↑,福田,xiangmihu
7,"2015年05月房价
59521元/㎡
8%↑
福田
xiangmihu",2015年05月房价,59521元/㎡,8%↑,福田,xiangmihu
8,"2015年04月房价
54877元/㎡
9%↑
福田
xiangmihu",2015年04月房价,54877元/㎡,9%↑,福田,xiangmihu
9,"2015年03月房价
50564元/㎡
2%↑
福田
xiangmihu",2015年03月房价,50564元/㎡,2%↑,福田,xiangmihu
10,"2015年02月房价
49642元/㎡
--
福田
xiangmihu",2015年02月房价,49642元/㎡,--,福田,xiangmihu
11,"2015年01月房价
49847元/㎡
4%↑
福田
xiangmihu",2015年01月房价,49847元/㎡,4%↑,福田,xiangmihu
0,"2016年12月房价
45522元/㎡
0.63%↓
罗湖
sungang",2016年12月房价,45522元/㎡,0.63%↓,罗湖,sungang
1,"2016年11月房价
45811元/㎡
7.36%↑
罗湖
sungang",2016年11月房价,45811元/㎡,7.36%↑,罗湖,sungang
2,"2016年10月房价
42670元/㎡
3.56%↑
罗湖
sungang",2016年10月房价,42670元/㎡,3.56%↑,罗湖,sungang
3,"2016年09月房价
41203元/㎡
0.7%↑
罗湖
sungang",2016年09月房价,41203元/㎡,0.7%↑,罗湖,sungang
